,rank,id,form-id,name,form,alias,move,move-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0322-000,9999,322,0,ドンメル,,ドンメル,"['たくわえる', 'ボディプレス', 'ねむる', 'あくび', 'のろい', 'ドわすれ', 'ほのおのうず', 'ふんえん', 'じしん', 'ステルスロック']","[73.3, 64.7, 52.2, 26.6, 22.1, 20.7, 15.5, 15.0, 14.8, 10.8]","['たんじゅん', 'どんかん']","[95.1, 4.9]","['しんかのきせき', 'ものまねハーブ', 'きあいのタスキ', 'たべのこし', 'ウイのみ']","[97.8, 1.1, 0.6, 0.4, 0.2]","['ほのお', 'ドラゴン', 'じめん', 'ゴースト', 'くさ', 'みず', 'いわ', 'ノーマル', 'はがね']","[19.7, 18.4, 15.6, 15.6, 14.3, 8.2, 3.4, 2.0, 1.4]"
0323-000,9999,323,0,バクーダ,,バクーダ,"['だいちのちから', 'じわれ', 'じしん', 'ふんえん', 'あくび', 'かえんほうしゃ', 'テラバースト', 'ステルスロック', 'ふんか', 'ストーンエッジ']","[52.2, 44.5, 41.4, 31.6, 29.8, 23.9, 23.1, 20.2, 19.9, 18.3]","['ハードロック', 'いかりのつぼ', 'マグマのよろい']","[93.1, 4.0, 2.9]","['とつげきチョッキ', 'オボンのみ', 'こだわりメガネ', 'いのちのたま', 'たつじんのおび', 'たべのこし', 'じゃくてんほけん', 'ゴツゴツメット', 'だっしゅつパック', 'フォーカスレンズ']","[39.3, 8.2, 7.7, 6.2, 5.6, 4.9, 4.2, 2.8, 2.0, 2.0]","['ほのお', 'くさ', 'じめん', 'フェアリー', 'はがね', 'ドラゴン', 'みず', 'こおり', 'かくとう', 'ひこう']","[32.1, 23.2, 12.1, 11.9, 2.9, 2.9, 2.8, 2.8, 2.5, 1.5]"
0325-000,9999,325,0,バネブー,,バネブー,"['トリックルーム', 'アンコール', 'ミラーコート', 'トリック', 'ナイトヘッド', 'ふきとばし', 'ちょうはつ', 'くさむすび', 'にほんばれ', 'リフレクター']","[49.7, 46.8, 44.6, 32.5, 28.0, 22.3, 19.1, 13.4, 12.4, 11.5]","['あついしぼう', 'マイペース']","[76.1, 23.9]","['しんかのきせき', 'こだわりスカーフ', 'きあいのタスキ', 'メンタルハーブ', 'こだわりメガネ']","[54.9, 24.7, 17.3, 1.9, 1.2]","['あく', 'フェアリー', 'エスパー', 'どく']","[60.0, 26.7, 6.7, 6.7]"
0326-000,9999,326,0,ブーピッグ,,ブーピッグ,"['マジカルシャイン', 'ふきとばし', 'みらいよち', 'サイコキネシス', 'まもる', 'ミラーコート', 'サイコショック', 'だいちのちから', 'パワージェム', 'きあいだま']","[43.7, 36.4, 34.1, 32.3, 26.7, 18.5, 17.3, 17.3, 15.2, 13.9]","['あついしぼう', 'くいしんぼう', 'マイペース']","[88.7, 7.8, 3.5]","['たべのこし', 'オボンのみ', 'とつげきチョッキ', 'こだわりメガネ', 'たつじんのおび', 'こだわりスカーフ', 'カムラのみ', 'きあいのタスキ', 'ぼうじんゴーグル', 'ウイのみ']","[40.6, 10.8, 9.4, 6.8, 6.3, 4.9, 4.3, 3.4, 1.5, 1.3]","['フェアリー', 'エスパー', 'ノーマル', 'あく', 'かくとう', 'いわ', 'ほのお', 'はがね', 'くさ', 'ドラゴン']","[42.0, 12.3, 11.5, 8.4, 6.4, 5.3, 3.4, 2.0, 2.0, 2.0]"
0331-000,9999,331,0,サボネア,,サボネア,"['ふいうち', 'みちづれ', 'わたほうし', 'タネマシンガン', 'タネばくだん', 'エナジーボール', 'こらえる', 'けたぐり', 'ドレインパンチ', 'じならし']","[88.0, 44.6, 35.9, 34.8, 32.6, 31.5, 26.1, 21.7, 18.5, 18.5]","['ちょすい', 'すながくれ']","[63.2, 36.8]","['いのちのたま', 'じゃくてんほけん', 'こだわりハチマキ', 'きあいのタスキ', 'たべのこし']","[34.2, 34.2, 23.7, 5.3, 2.6]","['あく', 'くさ']","[80.0, 20.0]"
0332-000,9999,332,0,ノクタス,,ノクタス,"['ふいうち', 'あくのはどう', 'リーフストーム', 'ニードルガード', 'テラバースト', 'みちづれ', 'エナジーボール', 'アンコール', 'つるぎのまい', 'タネマシンガン']","[85.0, 43.7, 43.4, 34.0, 28.1, 23.5, 20.9, 18.1, 9.7, 8.8]","['ちょすい', 'すながくれ']","[79.6, 20.4]","['きあいのタスキ', 'いのちのたま', 'ひかりのこな', 'たつじんのおび', 'いかさまダイス', 'とつげきチョッキ', 'おんみつマント', 'じゃくてんほけん', 'たべのこし', 'オボンのみ']","[48.8, 26.1, 4.5, 4.3, 3.1, 2.7, 1.3, 1.1, 1.1, 1.0]","['ほのお', 'あく', 'くさ', 'ゴースト', 'いわ', 'どく', 'はがね', 'フェアリー', 'みず', 'じめん']","[46.8, 26.4, 10.2, 2.9, 2.6, 2.4, 2.0, 1.8, 1.5, 0.9]"
0333-000,9999,333,0,チルット,,チルット,"['ほろびのうた', 'はねやすめ', 'みだれづき', 'りんしょう', 'しろいきり', 'フェザーダンス', 'おいかぜ', 'りゅうのいぶき', 'ムーンフォース', 'コットンガード']","[65.2, 39.1, 34.8, 34.8, 34.8, 34.8, 34.8, 34.8, 24.6, 24.6]",['しぜんかいふく'],[100.0],['しんかのきせき'],[100.0],,
0335-000,9999,335,0,ザングース,,ザングース,"['からげんき', 'インファイト', 'シャドークロー', 'でんこうせっか', 'つじぎり', 'はらだいこ', 'すりかえ', 'いのちがけ', 'みきり', 'でんじは']","[63.4, 45.3, 39.8, 37.0, 23.5, 19.5, 19.1, 15.7, 14.9, 13.2]","['どくぼうそう', 'めんえき']","[66.2, 33.8]","['どくどくだま', 'こだわりスカーフ', 'オボンのみ', 'きあいのタスキ', 'カムラのみ', 'おんみつマント', 'たべのこし', 'ひかりのこな', 'いのちのたま', 'こうこうのしっぽ']","[61.9, 17.6, 12.8, 2.1, 1.8, 0.6, 0.4, 0.3, 0.3, 0.3]","['ノーマル', 'ゴースト', 'あく', 'フェアリー', 'はがね', 'どく', 'かくとう', 'ほのお', 'ひこう', 'むし']","[68.0, 21.5, 3.2, 2.2, 0.9, 0.8, 0.6, 0.6, 0.5, 0.3]"
0336-000,9999,336,0,ハブネーク,,ハブネーク,"['へびにらみ', 'すりかえ', 'かえんほうしゃ', 'いのちがけ', 'ヘドロばくだん', 'あくのはどう', 'ギガドレイン', 'ダストシュート', 'かみくだく', 'じしん']","[65.2, 52.8, 37.9, 34.6, 34.2, 17.7, 15.0, 14.5, 11.1, 10.1]","['すりぬけ', 'だっぴ']","[77.0, 23.0]","['こだわりスカーフ', 'きあいのタスキ', 'こだわりメガネ', 'くろいヘドロ', 'とつげきチョッキ', 'いのちのたま', 'ラムのみ', 'ぼうじんゴーグル', 'ふうせん', 'メンタルハーブ']","[50.3, 11.6, 7.1, 4.9, 3.0, 2.5, 2.4, 2.3, 1.8, 1.7]","['くさ', 'どく', 'フェアリー', 'ドラゴン', 'じめん', 'あく', 'ほのお', 'ひこう', 'かくとう', 'いわ']","[22.8, 14.8, 12.8, 10.4, 7.6, 7.2, 7.2, 6.0, 5.2, 2.0]"
0339-000,9999,339,0,ドジョッチ,,ドジョッチ,"['じわれ', 'ねむる', 'ねごと', 'ステルスロック', 'ふぶき', 'すなあらし', 'こごえるかぜ', 'ドわすれ', 'じしん', 'みずのはどう']","[98.7, 69.3, 69.3, 58.7, 28.0, 26.7, 26.7, 9.3, 1.3, 1.3]","['どんかん', 'きけんよち']","[95.8, 4.2]","['しんかのきせき', 'きあいのタスキ']","[70.8, 29.2]",['みず'],[100.0]
0340-000,9999,340,0,ナマズン,,ナマズン,"['じわれ', 'ステルスロック', 'じしん', 'まきびし', 'りゅうのまい', 'ひやみず', 'れいとうビーム', 'だいちのちから', 'げきりん', 'アクアブレイク']","[60.3, 55.0, 31.6, 24.1, 21.7, 21.0, 19.8, 19.1, 13.4, 11.8]","['どんかん', 'きけんよち', 'うるおいボディ']","[77.9, 15.6, 6.5]","['オボンのみ', 'とつげきチョッキ', 'たべのこし', 'おんみつマント', 'ゴツゴツメット', 'ラムのみ', 'カゴのみ', 'レッドカード', 'いのちのたま', 'きあいのタスキ']","[18.7, 11.0, 9.8, 9.4, 7.3, 5.8, 5.1, 4.7, 4.6, 4.0]","['ドラゴン', 'はがね', 'みず', 'じめん', 'くさ', 'ほのお', 'ひこう', 'でんき', 'フェアリー', 'こおり']","[22.0, 16.5, 11.3, 9.9, 8.5, 7.7, 6.9, 3.8, 3.6, 2.5]"
0353-000,9999,353,0,カゲボウズ,,カゲボウズ,"['のろい', 'トリックルーム', 'みちづれ', 'ナイトヘッド', 'アンコール', 'おにび', 'かげうち', 'シャドーボール', 'イカサマ', 'うらみ']","[98.8, 82.5, 77.7, 41.0, 24.7, 18.1, 18.1, 16.9, 15.1, 3.0]","['ふみん', 'おみとおし']","[95.0, 5.0]","['きあいのタスキ', 'こだわりスカーフ']","[99.2, 0.8]",,
0354-000,9999,354,0,ジュペッタ,,ジュペッタ,"['みちづれ', 'かげうち', 'トリックルーム', 'はたきおとす', 'のろい', 'シャドークロー', 'ダストシュート', 'おにび', 'ふいうち', 'トリック']","[49.6, 48.2, 35.2, 34.9, 29.9, 29.7, 24.3, 22.1, 21.0, 17.8]","['ふみん', 'おみとおし', 'のろわれボディ']","[67.0, 28.5, 4.5]","['きあいのタスキ', 'こだわりスカーフ', 'くろいメガネ', 'ちからのハチマキ', 'いのちのたま', 'こだわりハチマキ', 'こうこうのしっぽ', 'のろいのおふだ', 'ラムのみ', 'ピントレンズ']","[60.9, 9.8, 4.6, 4.0, 3.3, 2.8, 1.4, 1.3, 0.9, 0.8]","['あく', 'ゴースト', 'かくとう', 'ノーマル', 'どく', 'フェアリー', 'いわ', 'みず', 'はがね', 'じめん']","[45.9, 26.1, 10.1, 7.7, 4.0, 1.3, 1.3, 1.3, 1.1, 0.5]"
0357-000,9999,357,0,トロピウス,,トロピウス,"['やどりぎのタネ', 'みがわり', 'こうごうせい', 'まもる', 'のろい', 'とんぼがえり', 'エアスラッシュ', 'リーフブレード', 'ボディプレス', 'ふきとばし']","[79.4, 43.7, 38.4, 33.7, 32.7, 21.8, 20.9, 12.8, 11.7, 11.6]","['しゅうかく', 'ようりょくそ', 'サンパワー']","[91.2, 6.8, 2.1]","['オボンのみ', 'ラムのみ', 'カゴのみ', 'いのちのたま', 'スターのみ', 'こだわりメガネ', 'あついいわ', 'たべのこし', 'きあいのタスキ', 'しめったいわ']","[81.8, 4.0, 3.1, 2.0, 1.4, 1.1, 1.1, 0.7, 0.6, 0.6]","['ゴースト', 'みず', 'はがね', 'ひこう', 'くさ', 'ほのお', 'じめん', 'ノーマル', 'フェアリー', 'ドラゴン']","[32.1, 14.9, 13.6, 8.9, 5.7, 5.2, 4.2, 3.7, 3.4, 2.4]"
0361-000,9999,361,0,ユキワラシ,,ユキワラシ,"['みがわり', 'ねむる', 'ねごと', 'まもる', 'こごえるかぜ', 'たたりめ', 'うそなき', 'れいとうビーム', 'かみくだく', 'こおりのいぶき']","[56.9, 51.0, 51.0, 47.1, 39.2, 29.4, 23.5, 23.5, 23.5, 13.7]",['ムラっけ'],[100.0],"['たべのこし', 'こだわりメガネ']","[90.9, 9.1]",,
0370-000,9999,370,0,ラブカス,,ラブカス,"['メロメロ', 'ハイドロポンプ', 'ねがいごと', 'あまえる', 'あまごい', 'てんしのキッス', 'ドレインキッス', 'みずのはどう', 'テラバースト', 'ふぶき']","[47.0, 45.3, 36.7, 33.4, 32.6, 30.2, 22.1, 21.1, 14.8, 14.4]",['すいすい'],[100.0],"['きあいのタスキ', 'たべのこし', 'メンタルハーブ', 'こだわりメガネ', 'ヤタピのみ', 'しめったいわ', 'いのちのたま', 'ひかりのこな', 'せんせいのツメ', 'マゴのみ']","[29.7, 19.8, 9.9, 9.4, 8.5, 6.6, 5.2, 5.2, 1.4, 1.4]","['みず', 'ドラゴン', 'じめん']","[75.0, 20.0, 5.0]"
0371-000,9999,371,0,タツベイ,,タツベイ,"['こわいかお', 'にらみつける', 'ひのこ', 'ずつき', 'りゅうのいぶき', 'かみくだく', 'にほんばれ', 'がんせきふうじ', 'ドラゴンテール', 'かみつく']","[52.7, 49.5, 47.3, 45.2, 44.1, 40.9, 5.4, 5.4, 5.4, 4.3]",['いしあたま'],[100.0],['きあいのタスキ'],[100.0],,
0372-000,9999,372,0,コモルー,,コモルー,"['りゅうのまい', 'ドラゴンテール', 'げきりん', 'ほのおのうず', 'かわらわり', 'ほのおのキバ', 'ねむる', 'みがわり', 'アイアンヘッド', 'テラバースト']","[63.4, 40.6, 38.5, 27.9, 25.3, 23.8, 23.4, 20.3, 18.9, 18.8]","['ぼうじん', 'いしあたま']","[79.7, 20.3]","['しんかのきせき', 'きあいのタスキ', 'たべのこし', 'こだわりハチマキ']","[98.3, 0.8, 0.4, 0.4]","['はがね', 'フェアリー', 'ドラゴン', 'ほのお', 'みず', 'ノーマル']","[50.7, 24.6, 14.5, 4.3, 4.3, 1.4]"
0396-000,9999,396,0,ムックル,,ムックル,"['でんこうせっか', 'がむしゃら', 'おいかぜ', 'ふきとばし', 'まもる', 'たいあたり', 'つばさでうつ', 'なきごえ', 'かげぶんしん', 'こらえる']","[94.9, 94.6, 42.5, 35.6, 20.3, 16.8, 15.6, 14.0, 12.1, 12.1]","['するどいめ', 'すてみ']","[92.3, 7.7]","['きあいのタスキ', 'こうかくレンズ']","[85.5, 14.5]",['フェアリー'],[100.0]
0397-000,9999,397,0,ムクバード,,ムクバード,"['がむしゃら', 'でんこうせっか', 'いのちがけ', 'ブレイブバード', 'つばめがえし', 'おいかぜ', 'かげぶんしん', 'つばさでうつ', 'あまごい', 'まもる']","[93.0, 89.5, 42.1, 40.4, 22.8, 17.5, 15.8, 10.5, 8.8, 8.8]",['いかく'],[100.0],"['きあいのタスキ', 'こだわりスカーフ']","[88.2, 11.8]",,
0401-000,9999,401,0,コロボーシ,,コロボーシ,"['むしのていこう', 'なきごえ', 'たいあたり', 'むしくい', 'テラバースト']","[100.0, 100.0, 87.5, 75.0, 12.5]",,,,,,
0402-000,9999,402,0,コロトック,,コロトック,"['ねばねばネット', 'ほろびのうた', 'ちょうはつ', 'とびつく', 'うたう', 'とどめばり', 'まもる', 'つばめがえし', 'かわらわり', 'くさわけ']","[72.7, 69.0, 45.6, 38.2, 26.4, 25.3, 14.4, 12.9, 12.8, 12.8]","['テクニシャン', 'むしのしらせ']","[58.9, 41.1]","['きあいのタスキ', 'メンタルハーブ', 'オボンのみ', 'せんせいのツメ', 'いのちのたま', 'からぶりほけん', 'こだわりハチマキ', 'カムラのみ', 'ぎんのこな', 'こだわりスカーフ']","[55.5, 8.5, 7.2, 4.0, 3.5, 3.0, 2.3, 2.1, 2.0, 1.9]","['むし', 'みず', 'じめん', 'ひこう', 'くさ', 'あく', 'ドラゴン', 'いわ', 'ノーマル']","[83.3, 4.6, 3.7, 1.9, 1.9, 1.9, 0.9, 0.9, 0.9]"
0403-000,9999,403,0,コリンク,,コリンク,"['じゅうでん', 'たいあたり', 'にらみつける', 'でんきショック', 'でんじは', 'ひかりのかべ', 'ボルトチェンジ', 'てだすけ']","[85.7, 85.7, 85.7, 85.7, 14.3, 14.3, 14.3, 14.3]",['いかく'],[100.0],,,,
0404-000,9999,404,0,ルクシオ,,ルクシオ,"['ほのおのキバ', 'でんじは', 'こおりのキバ', 'ボルトチェンジ', 'かみつく', 'でんきショック', 'じゅうでん', 'スパーク', 'ワイルドボルト', 'ひかりのかべ']","[75.0, 75.0, 75.0, 70.0, 20.0, 20.0, 20.0, 20.0, 5.0, 5.0]",['とうそうしん'],[100.0],['しんかのきせき'],[100.0],,
0415-000,9999,415,0,ミツハニー,,ミツハニー,"['あまいかおり', 'むしくい', 'むしのていこう', 'かぜおこし', 'テラバースト', 'むしのさざめき', 'ねごと']","[83.8, 78.8, 70.0, 67.1, 29.2, 26.3, 17.5]","['はりきり', 'みつあつめ']","[58.1, 41.9]","['こだわりスカーフ', 'こだわりハチマキ', 'きあいのタスキ', 'あまいミツ', 'いのちのたま']","[70.4, 11.1, 11.1, 3.7, 3.7]","['ひこう', 'フェアリー', 'じめん', 'むし', 'ドラゴン']","[40.0, 26.7, 13.3, 13.3, 6.7]"
0416-000,9999,416,0,ビークイン,,ビークイン,"['はねやすめ', 'どくどく', 'ぼうぎょしれい', 'こうげきしれい', 'ちょうはつ', 'みちづれ', 'まもる', 'とんぼがえり', 'まきびし', 'どくびし']","[78.9, 75.3, 68.6, 22.4, 22.3, 20.1, 16.2, 9.0, 9.0, 8.3]","['プレッシャー', 'きんちょうかん']","[89.1, 10.9]","['たべのこし', 'ゴツゴツメット', 'オボンのみ', 'あつぞこブーツ', 'きあいのタスキ', 'じゃくてんほけん', 'おんみつマント', 'ぼうじんゴーグル', 'フィラのみ', 'メンタルハーブ']","[32.2, 18.2, 11.5, 6.1, 5.4, 3.9, 3.4, 3.1, 2.4, 2.2]","['ノーマル', 'ひこう', 'どく', 'はがね', 'ほのお', 'ドラゴン', 'いわ', 'フェアリー', 'じめん', 'みず']","[14.6, 13.5, 12.4, 9.9, 7.9, 7.6, 6.4, 6.4, 5.4, 5.4]"
0417-000,9999,417,0,パチリス,,パチリス,"['ほっぺすりすり', 'いかりのまえば', 'とんぼがえり', 'アンコール', 'あまえる', 'ボルトチェンジ', 'かいでんぱ', 'マッドショット', 'でんこうせっか', 'どろぼう']","[98.7, 93.8, 39.2, 36.5, 28.2, 19.7, 15.2, 10.9, 7.4, 5.6]","['ちくでん', 'ものひろい', 'にげあし']","[77.9, 13.0, 9.2]","['オボンのみ', 'とつげきチョッキ', 'きあいのタスキ', 'レッドカード', 'ひかりのこな', 'ふうせん', 'たべのこし', 'シュカのみ', 'ぼうじんゴーグル', 'メンタルハーブ']","[31.8, 26.1, 9.8, 4.3, 3.5, 3.3, 2.9, 2.5, 1.9, 1.8]","['でんき', 'ひこう', 'こおり', 'くさ', 'ノーマル', 'フェアリー', 'はがね', 'ドラゴン']","[45.5, 32.7, 5.5, 5.5, 5.5, 1.8, 1.8, 1.8]"
0418-000,9999,418,0,ブイゼル,,ブイゼル,"['アクアジェット', 'ちょうはつ', 'ウェーブタックル', 'アイススピナー', 'ハイドロポンプ', 'あまごい', 'かわらわり', 'こごえるかぜ', 'ローキック', 'どろぼう']","[66.5, 44.0, 40.1, 37.7, 31.3, 28.2, 27.1, 24.3, 11.3, 11.3]",['すいすい'],[100.0],"['こだわりハチマキ', 'きあいのタスキ', 'いのちのたま', 'こだわりメガネ', 'しんかのきせき']","[55.0, 30.0, 5.0, 5.0, 5.0]",['みず'],[100.0]
0422-000,9999,422,0,カラナクシ,,カラナクシ,"['じこさいせい', 'ミラーコート', 'ステルスロック', 'カウンター', 'あくび', 'まもる', 'おきみやげ', 'みずのはどう', 'げんしのちから', 'だいちのちから']","[91.7, 62.5, 54.2, 33.3, 31.3, 27.1, 20.8, 18.8, 18.8, 18.8]","['ねんちゃく', 'よびみず']","[71.4, 28.6]","['しんかのきせき', 'きあいのタスキ']","[61.9, 38.1]",,
0425-000,9999,425,0,フワンテ,,フワンテ,"['ちいさくなる', 'バトンタッチ', 'みちづれ', 'みがわり', 'シャドーボール', 'トリックルーム', 'たくわえる', 'おいかぜ', 'めいそう', 'じばく']","[73.0, 66.8, 51.4, 31.3, 28.5, 25.4, 22.6, 18.2, 15.0, 14.1]","['かるわざ', 'ゆうばく']","[76.6, 23.4]","['きあいのタスキ', 'しんかのきせき', 'たべのこし', 'エレキシード', 'オボンのみ', 'ひかりのこな', 'ナモのみ', 'ウイのみ']","[69.2, 10.7, 9.4, 3.8, 3.4, 1.7, 1.3, 0.4]","['ひこう', 'あく', 'ゴースト', 'フェアリー']","[55.6, 22.2, 11.1, 11.1]"
0434-000,9999,434,0,スカンプー,,スカンプー,"['ひっかく', 'どくガス', 'ベノムショック', 'きあいだめ', 'かみつく', 'おきみやげ', 'みだれひっかき', 'だいばくはつ']","[50.0, 50.0, 42.9, 42.9, 42.9, 28.6, 14.3, 7.1]",['ゆうばく'],[100.0],['こだわりハチマキ'],[100.0],,
0435-000,9999,435,0,スカタンク,,スカタンク,"['ふいうち', 'イカサマ', 'かみくだく', 'ダストシュート', 'どくどく', 'じゃれつく', 'どくづき', 'ちょうはつ', 'かえんほうしゃ', 'だいばくはつ']","[71.6, 56.9, 37.3, 29.6, 25.5, 25.3, 23.4, 20.4, 19.1, 11.6]","['ゆうばく', 'あくしゅう', 'するどいめ']","[89.6, 9.0, 1.4]","['とつげきチョッキ', 'ゴツゴツメット', 'くろいヘドロ', 'オボンのみ', 'いのちのたま', 'ノーマルジュエル', 'こだわりスカーフ', 'ふうせん', 'きあいのタスキ', 'たつじんのおび']","[33.4, 22.4, 9.1, 9.0, 7.7, 3.5, 1.6, 1.6, 1.5, 1.4]","['あく', 'ひこう', 'どく', 'ノーマル', 'フェアリー', 'くさ', 'じめん', 'はがね', 'ほのお', 'エスパー']","[72.8, 7.5, 6.7, 6.7, 4.8, 0.5, 0.4, 0.2, 0.2, 0.1]"
